Date,Open,High,Low,Close,Volume
2013-07-12,31.6143,32.2337,31.3506,32.0844,1194455.3699361
2013-07-15,32.1564,32.1564,31.2926,31.9517,1239183.4320224
2013-07-16,31.8066,31.9894,31.6915,31.8542,1836609.1345159
2013-07-17,31.9745,32.1326,31.819,32.072,2217174.9197769
2013-07-18,31.8594,32.8673,31.8471,32.8673,917854.47569865
2013-07-19,32.5334,32.5949,31.9894,32.3154,629703.69717469
2013-07-22,32.4719,32.4719,30.5607,30.9561,1972290.9705652
2013-07-23,30.493,30.9139,30.0572,30.7777,2848930.4882067
2013-07-24,31.1933,31.275,30.7039,31.2258,1524359.3955375
2013-07-25,31.3023,31.3023,30.2821,30.6221,1295185.9747105
2013-07-26,30.3841,30.3841,28.3973,29.2601,1952953.5349758
2013-07-29,29.1249,29.8875,28.8516,29.8875,1129616.0106665
2013-07-30,29.8595,29.8595,29.3015,29.5668,891008.30658644
2013-07-31,29.6011,30.2671,29.4719,29.5668,1173887.7220189
2013-08-01,30.1108,30.348,29.3366,29.363,997086.52257996
2013-08-02,29.6011,31.0993,29.5335,30.587,1993431.0484553
2013-08-05,30.6547,30.8594,30.4306,30.4517,684812.8849347
2013-08-06,30.4517,30.7302,30.0097,30.3559,564240.69650315
2013-08-07,30.2135,31.0914,30.2135,31.0299,1320595.9477473
2013-08-08,31.0914,31.5949,31.0448,31.0993,908333.70203215
2013-08-09,31.268,31.268,30.6424,30.8946,721286.80269843
2013-08-12,31.0299,31.1529,30.5141,30.7645,517515.3886859
2013-08-13,30.7575,31.0229,30.3234,30.5185,908209.6565708
2013-08-14,30.6221,31.1459,30.5185,30.8331,773736.41024584
2013-08-16,30.8331,31.0299,30.4517,30.4517,1054165.6433087
2013-08-19,30.6221,30.7575,30.145,30.6221,311656.82443378
2013-08-20,30.2821,30.3155,29.5536,29.8049,602565.05390132
2013-08-21,29.9763,30.348,29.8049,30.0483,666227.68833566
2013-08-22,30.145,31.6292,30.0167,31.4323,3132608.8019316
2013-08-23,31.4323,31.8392,30.8331,31.4385,1387686.3338292
2013-08-26,31.4385,31.9499,31.37,31.8111,737162.34568763
2013-08-27,31.4253,31.6072,30.8331,30.8594,1666348.2035758
2013-08-28,30.8594,30.8999,30.1793,30.4648,1052402.8321195
2013-08-29,30.8594,31.1933,30.5809,30.8674,653047.00454347
2013-08-30,30.8674,30.8946,30.4174,30.6143,1064357.855711
2013-09-02,30.7575,30.8875,30.2206,30.4174,664854.08400677
2013-09-03,30.4174,30.6547,30.0483,30.145,854323.85294795
2013-09-04,30.3841,30.9209,29.1249,29.7012,1220989.7183473
2013-09-05,29.1986,29.4983,27.4913,28.24,2090121.6404978
2013-09-06,28.4781,29.1925,27.9544,28.0352,3256853.4188381
2013-09-09,28.4439,28.5317,27.7972,28.5317,2260967.5197602
2013-09-10,28.8446,29.8735,28.4439,29.8735,2444686.8142409
2013-09-11,29.8735,29.9411,29.1714,29.9411,1382793.9353123
2013-09-12,29.8735,30.5414,29.4983,29.8735,1623882.5486194
2013-09-13,29.6011,29.7364,29.2681,29.3296,1529734.3195187
2013-09-16,29.9069,29.9341,29.1986,29.2601,1385415.9604769
2013-09-17,29.2601,29.696,28.914,29.4306,1310568.7499496
2013-09-18,29.4306,29.6758,29.2268,29.4306,721689.66593987
2013-09-19,30.145,30.3427,29.7989,30.2057,1202102.943333
2013-09-20,30.2057,30.7575,29.8392,30.5457,1907427.7126288
2013-09-23,30.3841,30.9622,30.1864,30.6292,697301.64541954
2013-09-24,30.9622,30.9965,30.5668,30.9965,772856.71169884
2013-09-25,30.7927,31.0641,30.6292,30.6547,815590.94214956
2013-09-26,30.8735,31.0097,30.5264,30.6292,581267.92762892
2013-09-27,30.8463,30.8875,30.3638,30.6221,631947.89579653
2013-09-30,30.4859,30.4859,30.0097,30.0431,898694.57306308
2013-10-01,29.9411,30.5809,29.8875,30.5809,576046.63793469
2013-10-02,30.4456,30.5739,30.0229,30.1591,376621.36719641
2013-10-03,30.1318,30.7232,30.1318,30.4859,516005.22054635
2013-10-04,30.3076,30.5334,29.0229,29.4447,2098259.7055813
2013-10-07,29.5801,29.8392,29.1793,29.8392,942769.40492178
2013-10-08,29.8129,29.9069,29.4851,29.6687,547829.14055711
2013-10-09,29.5335,29.8735,29.5335,29.8392,1203535.7253132
2013-10-10,29.9411,30.587,29.465,30.1723,2199453.4892802
2013-10-11,30.5739,30.9561,30.2135,30.8946,1282235.1733329
2013-10-14,30.826,31.1653,30.6898,30.8049,577237.01915094
2013-10-15,31.0562,31.7794,30.7091,30.7091,2080415.3676551
2013-10-16,30.7927,31.5413,30.5264,31.0993,1116848.4324016
2013-10-17,31.0993,31.2882,30.6292,30.6292,702369.30082678
2013-10-18,30.6292,30.7927,30.1924,30.4174,776590.59388863
2013-10-21,30.6547,31.3023,30.6292,31.3023,1332767.1973723
2013-10-22,31.5474,31.7856,31.268,31.4385,861112.2123695
2013-10-23,31.37,31.5255,30.8463,31.1653,1047007.4235667
2013-10-24,31.6354,31.6354,31.0641,31.377,616880.35535373
2013-10-25,31.1653,31.7856,30.4648,30.5334,1148543.754824
2013-10-28,30.6221,30.8674,30.4174,30.7575,600930.84030042
2013-10-29,30.9279,31.4385,30.7645,31.1653,1238458.5057942
2013-10-30,31.2953,31.4385,30.5607,30.7724,1263406.4379382
2013-10-31,30.6221,30.7232,29.5668,29.6011,1774056.0810432
2013-11-04,30.247,30.247,29.5335,29.9411,932817.31721994
2013-11-05,30.0773,30.5264,29.8049,30.145,987991.37279002
2013-11-06,30.0097,30.2821,29.7364,30.1793,2330224.7183046
2013-11-07,30.0097,30.6072,30.0097,30.0773,1005125.5789008
2013-11-08,29.9543,30.0773,29.6758,29.9411,597639.65246352
2013-11-12,30.275,30.2882,29.6354,29.6354,1169838.6050329
2013-11-13,29.6011,29.7513,29.2742,29.2953,1367254.1116909
2013-11-14,29.9069,29.9069,29.2601,29.6072,642568.00813884
2013-11-15,29.9069,30.6494,29.7434,30.6221,1337988.4870665
2013-11-18,30.7232,31.6072,30.6696,31.5044,1250723.0740232
2013-11-19,31.3023,31.6072,31.1107,31.6072,618245.99346033
2013-11-20,31.37,31.6424,31.1107,31.1107,1083482.4793621
2013-11-21,30.8946,31.0299,30.4859,30.5528,920091.84612996
2013-11-22,30.7645,31.4385,30.7513,31.268,679304.81123809
2013-11-25,31.7039,32.2206,31.5536,32.072,965127.1767903
2013-11-26,31.71,32.0229,31.1933,31.3023,1712820.8683433
2013-11-27,31.0299,32.0158,31.0299,31.9745,601155.03255625
2013-11-28,31.6758,32.1177,31.6758,31.9833,763653.44889212
2013-11-29,32.1177,32.6221,31.9964,32.5949,1399733.5379929
2013-12-02,32.3154,32.8673,32.0571,32.1177,1104251.5589
2013-12-03,32.1388,32.3225,31.1653,31.1653,1453477.0876463
2013-12-04,31.1653,31.493,30.8463,31.1802,1353869.7202145
2013-12-05,31.0641,31.3234,30.37,30.7443,1855795.2118818
2013-12-06,31.5044,31.6072,30.1653,30.9069,2317036.0682901
2013-12-09,31.1582,31.2258,30.5062,30.8946,542141.25784313
2013-12-10,30.8946,30.8946,29.8805,30.4174,869632.65612291
2013-12-11,30.4719,30.819,30.2355,30.4104,744759.84568734
2013-12-12,30.1864,30.7513,30.0773,30.2821,937495.7657668
2013-12-13,30.5414,30.7513,29.7856,30.1512,1525886.6341534
2013-12-16,30.145,30.1512,29.4781,29.8049,1748465.1609573
2013-12-17,29.9069,29.9069,28.4851,28.559,1608902.6366217
2013-12-18,28.7716,29.0835,27.7233,28.1046,2436461.1207121
2013-12-19,28.3094,28.4983,27.573,27.573,1703077.0404527
2013-12-20,27.5933,28.1046,27.233,27.5598,3278297.351207
2013-12-23,27.5598,28.3094,27.5598,28.0827,558723.51855249
2013-12-27,28.3147,28.4105,27.9131,27.9131,657025.5635607
2013-12-30,28.2057,28.3621,27.8999,27.8999,506484.44687985
2014-01-02,28.3419,29.5387,28.0352,29.363,1211575.9196658
2014-01-03,29.2601,29.3832,28.921,28.9333,889283.05044511
2014-01-07,28.5792,28.9895,28.3419,28.6477,2064032.262503
2014-01-08,28.6477,28.8796,28.4509,28.5792,1686363.9060915
2014-01-09,28.2733,28.696,28.1522,28.1715,2040806.172405
2014-01-10,28.0352,28.7163,27.5809,28.7163,2758791.5449807
2014-01-13,28.7567,29.3208,28.7567,28.9544,845555.31827183
2014-01-14,28.9544,29.3015,28.7637,28.7637,2047340.7507451
2014-01-15,29.2532,29.2953,28.7163,28.7163,1351692.6654663
2014-01-16,28.9895,29.2268,28.6275,28.9684,575253.42980111
2014-01-17,28.9412,29.0229,28.3209,28.6477,1113790.5410746
2014-01-20,28.4439,28.689,27.668,27.8858,1644420.6077108
2014-01-21,28.0291,28.4439,27.8657,27.8657,848386.74127951
2014-01-22,28.2329,28.2329,27.2875,27.5326,3149592.7878506
2014-01-23,27.5528,28.0291,26.8384,27.2189,1776407.25465
2014-01-24,27.2541,27.5809,26.5248,26.5248,1772946.5000816
2014-01-27,26.1996,26.9131,25.8446,25.8446,2649491.5610874
2014-01-28,26.1996,26.4641,25.8719,26.1996,1949522.3692329
2014-01-29,26.4562,26.5388,25.9263,25.9957,2219790.116751
2014-01-30,25.9957,26.3138,25.5177,26.2664,1546165.2220046
2014-01-31,26.3358,26.8059,25.7901,26.3964,2072636.9206063
2014-02-03,26.4641,26.8454,26.2321,26.4026,1324873.8091162
2014-02-04,26.212,26.661,26.0212,26.1654,1093682.6579867
2014-02-05,25.9957,26.1996,25.7901,25.7901,1722090.1369918
2014-02-06,25.8578,27.0836,25.8024,27.0756,2574090.1290951
2014-02-07,27.0756,27.769,26.7769,27.769,2130938.2874405
2014-02-10,27.7365,28.3762,27.4913,28.0713,1158387.729509
2014-02-11,28.1381,28.791,27.9544,28.7163,1571006.1791636
2014-02-12,28.8252,28.9007,28.4228,28.5211,1425614.6561764
2014-02-13,28.5211,28.5397,28.0089,28.1987,734447.00191901
2014-02-14,28.3489,28.3894,27.566,27.7022,1118560.0321619
2014-02-17,28.0352,28.3569,27.8999,28.2057,532275.66055471
2014-02-18,28.24,28.7778,28.24,28.4851,1139639.794369
2014-02-19,28.6477,29.0493,28.0634,28.6205,895673.09875223
2014-02-20,28.4439,28.783,28.3094,28.4439,1084778.6975317
2014-02-21,28.7163,29.5536,28.4851,29.363,1343897.1479411
2014-02-24,29.3155,30.0229,29.131,29.7364,1221619.0499081
2014-02-25,29.7364,29.8665,29.3963,29.465,657509.22705678
2014-02-26,29.465,29.6687,28.4851,28.4851,1809964.3970244
2014-02-27,28.5792,28.7567,28.0352,28.3762,769269.63560551
2014-02-28,28.4439,29.9411,28.4439,29.7364,2098333.6776454
2014-03-03,28.7567,28.8182,27.0836,27.2189,1917286.4817267
2014-03-04,27.9334,28.4175,27.6275,27.8999,1777269.8827207
2014-03-05,27.9676,28.4377,27.8999,28.1381,1379684.8325563
2014-03-06,28.3419,28.4983,27.8999,28.0089,739208.52678402
2014-03-07,28.0431,28.4175,27.7022,27.7022,474217.8325162
2014-03-10,27.696,27.9816,26.9342,26.9342,703434.49854992
2014-03-11,27.2189,27.7233,27.1443,27.2743,972248.97951621
2014-03-12,27.3217,27.9544,27.0564,27.6064,1117317.3014849
2014-03-13,27.6064,28.3973,27.2875,27.2875,1362474.3783178
2014-03-14,27.0151,27.5933,26.8859,27.5933,1193870.4216137
2014-03-17,27.6144,28.7989,27.3621,28.7989,1129424.8213316
2014-03-18,28.4228,28.9061,28.0352,28.117,1075617.5418999
2014-03-19,28.2259,28.5317,27.8121,27.8999,346003.76084648
2014-03-20,27.8314,28.5054,27.6345,27.696,864545.65417584
2014-03-21,28.0027,28.2057,27.4702,27.4702,2133281.494825
2014-03-24,27.4702,27.675,27.2189,27.6214,403453.87992755
2014-03-25,27.6214,28.1381,27.602,27.8121,590930.95526486
2014-03-26,27.8999,28.7496,27.8999,28.6477,950462.49958895
2014-03-27,28.5792,28.8322,28.3621,28.3621,1328773.8439423
2014-03-28,28.6477,28.8516,28.4509,28.6407,669992.29738284
2014-03-31,28.8041,29.4368,28.8041,29.4104,1160790.1145449
2014-04-01,29.4104,29.6687,28.6556,29.1249,749357.49397955
2014-04-02,29.2601,29.4921,29.2268,29.3208,923005.20742404
2014-04-03,29.0704,29.5335,28.791,29.1108,1141156.790699
2014-04-04,29.24,29.5335,28.791,29.5335,426662.89954919
2014-04-07,29.1925,29.5335,28.8252,29.2742,539786.670141
2014-04-08,29.2742,29.5466,28.9737,29.5466,554416.06835793
2014-04-09,29.6072,29.819,29.0897,29.2601,1401323.3683553
2014-04-10,29.595,30.2821,29.4983,30.2821,1417594.9463954
2014-04-11,29.6011,30.2821,29.6011,30.2821,1104137.7557244
2014-04-14,29.7786,30.1723,29.465,30.145,995040.34148358
2014-04-15,29.9411,30.0431,29.3419,29.363,1277903.8244715
2014-04-16,29.7233,29.9482,29.2742,29.2742,1063052.5332874
2014-04-17,29.2742,29.6354,29.2742,29.6354,374200.77365247
2014-04-22,29.465,30.1249,29.3366,30.0018,511086.64729909
2014-04-23,30.0431,30.6072,29.8392,30.5185,1335422.2254579
2014-04-24,30.2821,31.4323,30.275,31.0299,2297335.6005707
2014-04-25,30.9279,31.1933,30.6898,30.6898,726651.48439385
2014-04-28,30.6828,31.1933,30.6828,30.9349,440796.11592072
2014-04-29,31.2003,31.5044,31.1802,31.3023,849384.79512909
2014-04-30,31.2539,31.4323,30.826,30.826,995233.80688201
2014-05-02,30.6898,30.8674,30.5264,30.7927,389465.19358897
2014-05-05,30.7039,30.7443,30.0703,30.2057,551502.70706386
2014-05-06,30.4859,30.4859,29.7575,30.1108,577814.00125098
2014-05-07,29.8595,30.0431,29.4921,29.6011,1291581.8281408
2014-05-08,29.7303,30.0018,29.4368,29.6011,1065689.3528649
2014-05-09,29.7364,29.8331,29.138,29.138,677858.37287685
2014-05-12,29.2601,30.1108,29.2532,30.1108,538464.27724111
2014-05-13,30.1653,30.2549,29.9605,30.1046,509347.73477668
2014-05-14,30.2135,30.595,30.1178,30.3427,936982.51344507
2014-05-15,30.3366,30.5528,29.5335,29.6011,686860.20406284
2014-05-16,29.9069,30.24,29.6011,30.0835,414249.24916021
2014-05-19,30.2057,30.3427,29.6556,30.145,364319.24391947
2014-05-20,30.0773,30.3902,29.8129,30.0299,408692.24009811
2014-05-21,30.1318,30.1318,29.3419,29.4306,543587.69620437
2014-05-22,29.7012,30.5414,29.4851,30.4104,881312.2760296
2014-05-23,30.3841,30.7575,30.0431,30.37,850372.60669286
2014-05-26,30.6898,31.1529,30.5264,30.6424,743769.75806005
2014-05-27,30.493,30.5809,30.0229,30.0976,617155.75903856
2014-05-28,30.0976,30.3076,29.6898,29.7513,594199.38246665
2014-05-29,29.7989,29.7989,28.9412,29.1249,1502112.0127493
2014-05-30,29.1249,29.3832,28.7022,28.7022,1945556.328565
2014-06-02,28.7778,29.1661,28.6002,28.8322,854944.0802547
2014-06-03,28.921,29.0572,28.2874,28.4781,1545663.3500004
2014-06-04,28.4781,28.8182,28.3209,28.559,1488535.2939062
2014-06-05,28.6477,29.4509,28.6143,29.2066,988446.58549222
2014-06-06,29.2601,29.4034,29.0624,29.2601,845236.66938029
2014-06-09,29.3963,29.5466,29.0572,29.0572,772812.32846037
2014-06-10,29.2532,29.3366,29.0572,29.2066,827676.83939295
2014-06-11,29.2127,29.2601,28.7989,29.2601,984680.83841327
2014-06-12,29.4157,29.4157,28.6759,28.8665,935536.07508383
2014-06-13,28.8736,28.8947,28.7259,28.7479,617665.59726503
2014-06-16,28.7479,28.7479,28.3735,28.5229,684988.14182505
2014-06-17,28.5273,29.1415,28.5273,29.008,1145843.2054682
2014-06-18,29.0624,29.3938,29.0212,29.2883,843115.37818805
2014-06-20,29.4078,29.4078,28.9728,28.9728,1732413.223046
2014-06-23,28.9728,29.5712,28.8665,29.3323,606508.33393412
2014-06-24,29.5712,29.7118,29.3938,29.703,515598.94320964
2014-06-25,29.529,29.7118,29.0783,29.5343,1177030.9657276
2014-06-26,29.6055,29.6134,28.6908,28.7813,828632.78606757
2014-06-27,28.8103,29.3023,28.6196,28.8314,495067.71230869
2014-06-30,29.008,29.1064,28.5502,28.8665,532041.22601308
2014-07-01,28.8665,28.9658,28.6196,28.7813,219873.42532108
2014-07-02,28.8665,29.1767,27.993,28.0924,1090446.095674
2014-07-03,28.2743,28.3314,27.5353,28.0924,1191374.7179739
2014-07-04,28.3033,28.3797,28.1196,28.3033,459313.03061444
2014-07-07,28.3665,28.8665,28.3665,28.8665,357588.92411745
2014-07-08,28.9297,29.486,28.9297,29.3665,695764.16451786
2014-07-09,29.3594,29.508,28.6407,29.0914,740245.27371327
2014-07-10,29.1828,29.2751,28.3375,28.5774,1739340.4223417
2014-07-11,28.4017,29.6345,28.4017,29.4236,902110.94439308
2014-07-14,29.3594,29.6969,29.3375,29.5712,880141.24135319
2014-07-15,29.7118,29.9007,29.5782,29.6758,637938.49495747
2014-07-16,29.7118,30.5281,29.5985,30.1688,1761058.6203636
2014-07-17,30.0141,30.3094,29.725,30.0562,1006638.0231039
2014-07-18,29.8665,30.218,29.6055,30.0562,614226.46529991
2014-07-21,30.0773,30.1125,29.4368,30.1125,351961.35708652
2014-07-22,30.1125,30.3305,29.7672,30.3305,687505.46806821
2014-07-23,29.3594,29.7118,28.4869,28.5712,4124373.8880228
2014-07-24,28.5844,28.6556,27.8744,28.1266,1579599.4569494
2014-07-25,28.2321,28.3033,26.986,27.3736,2030349.9366355
2014-07-28,27.4641,27.9799,27.1618,27.1618,1081513.6844251
2014-07-29,27.4368,27.8112,27.2058,27.6003,1404161.6195535
2014-07-30,27.6627,27.7821,26.6838,27.0696,1247670.8728549
2014-07-31,26.8314,27.233,26.0503,26.0503,1553947.0831487
2014-08-01,26.0503,26.2963,25.4589,25.9659,2278358.9210477
2014-08-04,26.248,26.8744,26.0503,26.0503,2120196.4057003
2014-08-05,26.4088,26.6548,26.2269,26.5362,1025238.0141157
2014-08-06,26.4729,26.9949,26.3745,26.9949,1003764.4929212
2014-08-07,26.9641,27.1987,26.1987,26.5432,1115095.8634981
2014-08-08,26.1276,26.5933,26.0625,26.4026,1079671.211013
2014-08-11,26.755,27.1758,26.7471,27.1758,2058486.6337584
2014-08-12,27.211,27.5573,26.8955,27.2549,1135932.0869096
2014-08-13,27.2549,27.6345,27.0221,27.4597,1886811.1293462
2014-08-14,27.4439,27.726,27.1073,27.4518,1385112.1059982
2014-08-18,27.7049,27.9307,27.1073,27.6345,871401.15747096
2014-08-19,27.6688,27.7821,27.1346,27.5283,852136.55591388
2014-08-20,27.4597,27.9228,27.3797,27.8815,788649.17836989
2014-08-21,27.9166,28.0071,27.7461,27.8665,409756.2997895
2014-08-22,27.8815,27.9439,27.6407,27.7049,633293.04933153
2014-08-25,27.726,28.1618,27.726,28.0721,417001.00994501
2014-08-26,27.9228,28.6556,27.9228,28.6556,1388440.8488831
2014-08-27,28.6908,28.9447,28.3797,28.7962,1189277.3254485
2014-08-28,28.7681,28.8103,27.5502,27.9588,1389644.8864804
2014-08-29,27.8454,28.0845,27.4439,27.7611,1382796.2113758
2014-09-01,27.7611,28.1969,27.7611,28.1969,346168.77545103
2014-09-02,28.2321,28.515,28.051,28.1346,551004.24915495
2014-09-03,28.3586,29.2189,28.2681,29.1275,1596191.9599446
2014-09-04,28.8665,29.0001,28.3454,28.4087,1196797.4392889
2014-09-05,28.4368,28.7391,28.2462,28.6627,831683.84920406
2014-09-08,28.8595,29.2391,28.7119,29.1828,1587739.7980965
2014-09-09,29.1468,29.1468,28.8806,29.1415,733140.5414637
2014-09-10,28.9087,29.204,28.9087,29.1688,1337164.5520756
2014-09-11,29.008,29.2532,28.6072,28.6196,1599981.6056904
2014-09-12,28.6126,29.2391,28.5273,28.6407,583411.97945628
2014-09-15,28.5229,28.7883,28.4658,28.4658,535241.37130954
2014-09-16,28.515,29.1828,28.24,29.0282,1075075.8387843
2014-09-17,29.0783,29.3375,28.9508,29.0624,591873.24555841
2014-09-18,29.0572,29.783,29.0141,29.783,994238.02909595
2014-09-19,29.783,30.7892,29.6407,30.696,2731696.146914
2014-09-22,30.3392,30.5563,30.218,30.275,598809.54910817
2014-09-23,30.218,30.2821,29.5343,29.6134,664512.67448012
2014-09-24,29.6828,30.0844,29.3102,29.3938,638189.99997544
2014-09-25,29.5712,29.783,29.1205,29.3102,866978.76606909
2014-09-26,29.2391,29.3938,29.008,29.2812,603367.36628894
2014-09-29,29.2962,29.783,28.8595,29.1275,871788.08826783
2014-09-30,29.2189,29.3375,28.776,29.0423,1445210.4249743
2014-10-01,29.1205,29.1468,28.4166,28.6345,884659.22742252
2014-10-02,28.5229,28.9026,28.0924,28.8665,873607.80104487
2014-10-03,29.008,29.2812,28.8665,29.0212,752947.98416815
2014-10-06,29.1828,29.3814,29.0212,29.2883,589862.34344644
2014-10-07,29.008,29.3172,28.7391,29.1205,620879.39894255
2014-10-08,28.7602,29.1125,28.6556,28.8947,1084136.8476215
2014-10-09,29.3234,30.0773,28.9922,29.9157,2020088.3042961
2014-10-10,29.5712,29.8384,29.1978,29.1978,1443740.0879462
2014-10-13,29.3102,29.5712,29.2189,29.529,630554.9449278
2014-10-14,29.3594,29.8314,29.2311,29.6758,1509838.1103373
2014-10-15,29.8384,29.8384,29.3102,29.5625,1226151.8303902
2014-10-16,29.465,29.6828,29.1125,29.2962,1333823.2908414
2014-10-17,29.3727,29.7672,29.3172,29.3172,1239094.6655455
2014-10-20,29.5,29.5422,28.9368,28.9368,750387.41271828
2014-10-21,28.9087,29.4157,28.8736,29.2189,1474259.8235652
2014-10-22,29.7188,29.8875,29.3234,29.5493,685406.93751107
2014-10-23,29.5,30.2039,29.3023,29.6134,1484596.5660004
2014-10-24,29.5712,29.8937,29.2479,29.3023,686816.95885613
2014-10-27,29.3594,29.8103,29.2883,29.3172,688679.91683988
2014-10-28,29.486,29.6407,29.2681,29.5712,375415.05353558
2014-10-29,29.5712,29.7602,29.1336,29.2812,527601.76413488
2014-10-30,29.2189,29.4157,29.0141,29.3594,1552326.5259289
2014-10-31,29.5625,29.6547,29.2681,29.5211,900293.50767955
2014-11-03,29.3938,29.783,29.3938,29.5712,807476.77573286
2014-11-04,29.5712,29.7329,29.486,29.5625,1104945.7582708
2014-11-05,29.5712,30.1274,29.5493,29.8515,1815176.5824646
2014-11-06,29.7461,30.0212,29.6266,29.986,1362662.1535575
2014-11-07,29.9236,30.3243,29.9086,30.2039,1349407.4977012
2014-11-10,30.0773,30.8875,30.0773,30.8875,686014.64646851
2014-11-12,30.3884,31.2601,30.3884,31.2601,1618822.8594344
2014-11-13,31.2601,32.2469,31.2188,31.6828,2009877.8833858
2014-11-14,31.6828,32.014,31.3383,31.9991,1060388.4009478
2014-11-17,32.0202,32.4367,31.3515,31.5492,1263318.809493
2014-11-18,31.5492,31.8445,31.5052,31.7461,787736.47690198
2014-11-19,31.8585,31.8726,31.232,31.5211,792208.94170109
2014-11-20,31.5211,31.8234,31.2408,31.2408,920888.46835881
2014-11-21,31.2522,32.3725,31.2522,32.1397,2296789.345328
2014-11-24,31.8312,32.0703,30.8304,31.2241,984691.08069907
2014-11-25,31.2742,31.2882,30.7672,30.7672,1396067.9377084
2014-11-26,30.9078,31.6828,30.8234,31.6828,1302320.2957857
2014-11-27,31.6555,31.8445,31.5984,31.8084,817691.74877021
2014-11-28,31.8312,32.1397,31.753,31.8023,1321502.9590564
2014-12-01,31.6828,32.3585,31.6758,32.1055,770358.73199552
2014-12-02,32.3585,33.2109,32.2802,33.1889,1291536.3068706
2014-12-03,33.2109,33.6406,33.1194,33.4077,1342472.3321832
2014-12-04,33.3593,34.8083,33.3593,33.8163,3343002.4227293
2014-12-05,33.8163,34.6388,33.8163,34.5342,1735097.8399572
2014-12-08,34.7029,35.013,34.3506,34.8505,1491658.0530433
2014-12-09,34.6739,34.7802,33.5201,33.8435,1853737.6504679
2014-12-10,33.8294,34.3725,33.2311,33.3022,1419487.4932048
2014-12-11,33.3725,34.2873,33.3163,34.0764,1245004.4644518
2014-12-12,34.1476,34.4147,33.8083,34.1388,1027210.223148
2014-12-15,33.9226,34.0632,33.5272,33.7944,1472388.8993592
2014-12-16,33.5131,33.6959,31.7803,32.6617,2367235.7870569
2014-12-17,32.4209,33.6678,32.3154,33.2109,1329782.1400776
2014-12-18,33.7249,34.4297,33.3866,34.4297,1188108.5668356
2014-12-19,34.4297,34.5131,33.8734,34.3585,2291604.47265
2014-12-22,34.2109,34.499,34.0281,34.499,631533.65223753
2014-12-23,34.2169,34.6195,34.0482,34.1476,519211.05600159
2014-12-29,34.2873,34.5974,33.9639,34.1476,1185378.4286542
2014-12-30,33.9349,34.5474,33.4508,34.4419,1200358.3406518
2015-01-02,34.4419,34.4911,33.8734,34.1827,539028.74099184
2015-01-05,34.007,34.3084,33.3374,33.6195,1223925.8402764
2015-01-07,33.456,35.4436,33.456,35.1607,3244750.4511184
2015-01-08,35.2029,36.1176,34.9788,36.1176,1288342.9897647
2015-01-09,35.977,36.5341,35.6247,36.0965,1370276.7240335
2015-01-12,35.9278,36.238,35.4156,36.2248,594000.22690944
2015-01-13,36.1176,36.5763,36.1106,36.5763,1304487.1082482
2015-01-14,36.5403,36.5403,35.5843,36.0482,1643687.7152603
2015-01-15,36.463,36.5341,34.6537,34.7592,1918220.805798
2015-01-16,34.8505,35.6888,34.2952,35.5272,1503201.1091393
2015-01-19,35.5272,35.7389,34.6739,35.4709,1054230.5111188
2015-01-20,35.6545,36.7038,35.4779,35.9067,1101853.7259911
2015-01-21,36.0904,37.3153,36.0834,37.3153,1563649.9418961
2015-01-22,37.3153,37.9418,37.0824,37.1124,1057605.9133056
2015-01-23,36.5763,37.5675,36.2582,37.5332,1654359.0390316
2015-01-26,37.3856,37.3856,36.6185,36.8926,873869.54834864
2015-01-27,36.9269,38.1949,36.9269,37.984,1949841.0181245
2015-01-28,38.0191,38.0191,37.1668,37.1668,1114799.9752417
2015-01-29,37.0684,38.8988,37.0684,38.8645,1947599.0955662
2015-01-30,38.723,39.3153,38.0261,38.6184,1764155.2047703
2015-02-02,38.4488,39.3495,37.1124,37.1668,1944189.5524267
2015-02-03,37.3777,38.3715,37.1958,38.3715,1809427.2460358
2015-02-04,38.3715,38.8988,38.1105,38.6738,1457535.3088864
2015-02-05,38.2871,39.0613,38.0191,38.3004,2487433.5630409
2015-02-06,38.1246,38.999,38.1246,38.999,1507384.5138725
2015-02-09,38.8566,38.8566,38.3917,38.723,1099905.4156257
2015-02-10,38.68,39.0033,38.4277,38.7511,1116417.1183663
2015-02-11,38.723,38.9137,38.0332,38.2441,1420360.3635613
2015-02-12,39.3847,39.4277,38.5481,39.3847,1460944.8520259
2015-02-13,39.2863,39.7801,39.0841,39.701,2041856.5757153
2015-02-16,39.6316,39.7713,39.5393,39.744,1408498.6585737
2015-02-17,39.737,39.9127,39.5956,39.7801,989523.16353292
2015-02-18,39.9207,39.9207,39.0121,39.0121,1670562.3351664
2015-02-19,39.1105,39.2441,38.1606,38.2669,1668921.293375
2015-02-20,38.23,38.723,38.0551,38.723,883343.66271316
2015-02-23,38.7599,39.8214,38.7599,39.7801,2238039.5939822
2015-02-24,39.6035,39.8144,39.4488,39.708,1626365.7339099
2015-02-25,39.5683,39.7581,39.02,39.2159,2685619.5171974
2015-02-26,39.1176,39.252,38.8346,38.9708,699615.26397847
2015-02-27,38.7854,38.9708,38.0973,38.4488,1165757.6231577
2015-03-02,38.5042,39.0754,38.1606,39.0754,1601231.1645579
2015-03-03,38.8346,39.2019,38.3355,38.5262,2607754.2464545
2015-03-04,38.6527,39.0754,37.8996,38.3917,1090731.7416447
2015-03-05,38.4339,39.1316,38.4339,39.0033,1270312.0146306
